$x$	$y$
0.063246122614476	-0.747015509542098
0.439115097138913	0.756460388555651
0.206371306587895	-0.174514773648419
0.930833862261599	2.7233354490464
0.829092790430082	2.31637116172033
0.482793051192173	0.931172204768692
0.850175136923936	2.40070054769574
0.571780267895634	1.28712107158254
0.738066897705215	1.95226759082086
0.903852342889101	2.6154093715564
0.463626930922001	0.854507723688003
0.868324316666149	2.4732972666646
0.736178846262104	1.94471538504842
0.860726628068728	2.44290651227491
0.026369691704587	-0.894521233181654
0.570038957928355	1.28015583171342
0.73102411328364	1.92409645313456
0.338990619301267	0.355962477205068
0.773020845363613	2.09208338145445
0.002495211133523	-0.990019155465907
0.87773451411362	2.51093805645448
0.357567191002426	0.430268764009704
0.340789784748685	0.363159138994741
0.236469716291176	-0.054121134835295
0.006222121506676	-0.975111513973295
0.24153475212422	-0.03386099150312
0.240984979155846	-0.036060083376618
0.167635994222123	-0.329456023111507
0.336641012855588	0.346564051422354
0.57249466266387	1.28997865065548
0.353501957605679	0.414007830422717
0.07022061353429	-0.719117545862839
0.702836998829286	1.81134799531714
0.355498685112582	0.421994740450328
0.734108572970986	1.93643429188394
0.249687308860925	-0.001250764556299
0.957555032047635	2.83022012819054
0.216636221783113	-0.133455112867548
0.566861426477632	1.26744570591053
0.736695945307535	1.94678378123014
0.684767022111906	1.73906808844763
0.698962442467198	1.79584976986879
0.774641713522284	2.09856685408913
0.436705405258189	0.746821621032757
0.223128959384281	-0.107484162462877
0.17971423994907	-0.281143040203721
0.195208791978901	-0.219164832084397
0.882526665119286	2.53010666047714

