$x$	$y$
0.318167490058738	0.915128836772576
0.259707014130007	1.47872691340438
0.260278774629462	2.40138520134951
0.04040579160784	-0.28482970531934
0.597554696958497	2.245827282245
0.287462518099406	1.40372314482382
0.916118666433384	2.75718316457398
0.24539539055357	2.97763920621948
0.554132397065794	1.79443379196462
0.20930321926816	1.41015673397259
0.52696198684535	2.41925737939439
0.536648349468014	4.09193707317312
0.222661474214833	0.283095985514731
0.793901631859414	4.48987741777052
0.912289946830327	3.93221182378962
0.59216866589016	1.48693056480994
0.530667034647749	1.16863971196833
0.137496413855152	0.666065066708563
0.964592923380212	4.68148091334314
0.061986098635293	0.577049784584675
0.627777678639254	1.53451733070645
0.979327938079481	5.83641172979344
0.024145279697149	0.713975953699697
0.848787466200469	3.97018113432003
0.095520618991548	-0.066752255356493
0.223455235056619	0.534772935329835
0.86594209854587	4.57874574262984
0.195629138291401	2.39209726178185
0.980014593507556	4.30464578906116
0.454929702860238	3.01626336253675
0.018792103627797	1.39077873835881
0.013315039959626	1.20501819715597
0.700769897155259	2.74864284302764
0.18094501821874	0.50002387825845
0.563336608927423	3.96201981366826
0.572811046253178	3.58405475449118
0.315240940354869	2.52275144648251
0.43168421656678	0.872383615822921
0.743722636435042	4.30664305025441
0.415733486279416	1.690800034457
0.114076450107291	1.35371893314595
0.004334457991947	-0.020864040963123
0.034106681818082	0.816095847583048
0.04912337142663	1.12794922134311
0.142009778290095	2.2533014192575
0.412114968823583	3.63709300898953
0.379012095416109	3.28130587187127
0.852730657796433	3.70247749924757

